        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.10935    4.59152E-02    1.69146E-03   -2.45427E-03    1.41482E-05    4.83695E-02    1.69096E-03    5.58096E-04    3.36778E-03    4.78114E-02    3.33593E-03
  0.10940    4.59557E-02    1.69251E-03   -2.45720E-03    1.41704E-05    4.84129E-02    1.69201E-03    5.39794E-04    3.31365E-03    4.78731E-02    3.26104E-03
  0.10945    4.59968E-02    1.69385E-03   -2.46018E-03    1.41927E-05    4.84570E-02    1.69335E-03    5.27893E-04    3.27586E-03    4.79291E-02    3.22882E-03
  0.10950    4.60384E-02    1.69536E-03   -2.46319E-03    1.42172E-05    4.85016E-02    1.69486E-03    5.61827E-04    3.38247E-03    4.79398E-02    3.30156E-03
  0.10955    4.60830E-02    1.69693E-03   -2.46628E-03    1.42444E-05    4.85493E-02    1.69644E-03    5.63488E-04    3.38733E-03    4.79858E-02    3.35318E-03
  0.10960    4.61310E-02    1.69857E-03   -2.46938E-03    1.42720E-05    4.86004E-02    1.69808E-03    5.69895E-04    3.40674E-03    4.80305E-02    3.39860E-03
  0.10965    4.61785E-02    1.70008E-03   -2.47251E-03    1.42984E-05    4.86510E-02    1.69959E-03    5.72851E-04    3.41737E-03    4.80782E-02    3.35010E-03
  0.10970    4.62254E-02    1.70143E-03   -2.47562E-03    1.43235E-05    4.87010E-02    1.70094E-03    5.80382E-04    3.43959E-03    4.81206E-02    3.35713E-03
  0.10975    4.62769E-02    1.70275E-03   -2.47873E-03    1.43519E-05    4.87556E-02    1.70225E-03    5.98678E-04    3.49435E-03    4.81569E-02    3.45042E-03
  0.10980    4.63295E-02    1.70418E-03   -2.48185E-03    1.43837E-05    4.88114E-02    1.70369E-03    6.20628E-04    3.55981E-03    4.81907E-02    3.52664E-03
  0.10985    4.63783E-02    1.70567E-03   -2.48494E-03    1.44102E-05    4.88632E-02    1.70517E-03    6.33461E-04    3.59568E-03    4.82297E-02    3.59141E-03
  0.10990    4.64271E-02    1.70687E-03   -2.48803E-03    1.44343E-05    4.89152E-02    1.70638E-03    6.59409E-04    3.66757E-03    4.82558E-02    3.65660E-03
  0.10995    4.64802E-02    1.70823E-03   -2.49111E-03    1.44560E-05    4.89713E-02    1.70774E-03    6.46688E-04    3.63203E-03    4.83246E-02    3.63623E-03
  0.11000    4.65386E-02    1.71056E-03   -2.49416E-03    1.44746E-05    4.90327E-02    1.71007E-03    6.53759E-04    3.65195E-03    4.83790E-02    3.64711E-03
  0.11005    4.65957E-02    1.71324E-03   -2.49719E-03    1.44948E-05    4.90929E-02    1.71274E-03    6.55687E-04    3.65682E-03    4.84372E-02    3.63779E-03
  0.11010    4.66515E-02    1.71571E-03   -2.50021E-03    1.45131E-05    4.91517E-02    1.71521E-03    6.45753E-04    3.62923E-03    4.85059E-02    3.61793E-03
  0.11015    4.67094E-02    1.71833E-03   -2.50321E-03    1.45301E-05    4.92126E-02    1.71783E-03    6.41481E-04    3.61780E-03    4.85711E-02    3.60945E-03
  0.11020    4.67699E-02    1.72105E-03   -2.50623E-03    1.45468E-05    4.92762E-02    1.72056E-03    6.20823E-04    3.56098E-03    4.86553E-02    3.58275E-03
  0.11025    4.68296E-02    1.72319E-03   -2.50929E-03    1.45654E-05    4.93389E-02    1.72270E-03    6.22397E-04    3.56587E-03    4.87165E-02    3.54534E-03
  0.11030    4.68848E-02    1.72469E-03   -2.51233E-03    1.45847E-05    4.93971E-02    1.72421E-03    6.48938E-04    3.63952E-03    4.87481E-02    3.62884E-03
  0.11035    4.69365E-02    1.72601E-03   -2.51533E-03    1.46005E-05    4.94518E-02    1.72554E-03    6.26661E-04    3.57421E-03    4.88252E-02    3.56093E-03
  0.11040    4.69881E-02    1.72715E-03   -2.51833E-03    1.46145E-05    4.95064E-02    1.72668E-03    6.35681E-04    3.59881E-03    4.88707E-02    3.61877E-03
  0.11045    4.70400E-02    1.72811E-03   -2.52131E-03    1.46254E-05    4.95613E-02    1.72765E-03    6.15088E-04    3.54107E-03    4.89462E-02    3.58291E-03
  0.11050    4.70951E-02    1.72908E-03   -2.52432E-03    1.46361E-05    4.96194E-02    1.72862E-03    6.32554E-04    3.59207E-03    4.89868E-02    3.62033E-03
  0.11055    4.71551E-02    1.72994E-03   -2.52733E-03    1.46490E-05    4.96824E-02    1.72949E-03    6.26342E-04    3.57734E-03    4.90561E-02    3.59525E-03
  0.11060    4.72138E-02    1.73033E-03   -2.53034E-03    1.46623E-05    4.97441E-02    1.72988E-03    6.28675E-04    3.58077E-03    4.91154E-02    3.59204E-03
  0.11065    4.72702E-02    1.73043E-03   -2.53340E-03    1.46755E-05    4.98036E-02    1.72999E-03    6.21350E-04    3.56028E-03    4.91822E-02    3.56578E-03
  0.11070    4.73277E-02    1.73083E-03   -2.53645E-03    1.46905E-05    4.98642E-02    1.73040E-03    6.14187E-04    3.53942E-03    4.92500E-02    3.54801E-03
  0.11075    4.73843E-02    1.73160E-03   -2.53951E-03    1.47034E-05    4.99239E-02    1.73118E-03    5.92852E-04    3.48055E-03    4.93310E-02    3.49432E-03
  0.11080    4.74353E-02    1.73255E-03   -2.54260E-03    1.47125E-05    4.99779E-02    1.73215E-03    5.79689E-04    3.44178E-03    4.93982E-02    3.41673E-03
  0.11085    4.74855E-02    1.73309E-03   -2.54564E-03    1.47240E-05    5.00311E-02    1.73270E-03    6.19488E-04    3.56084E-03    4.94116E-02    3.52739E-03
  0.11090    4.75403E-02    1.73318E-03   -2.54869E-03    1.47345E-05    5.00890E-02    1.73280E-03    6.25908E-04    3.57829E-03    4.94631E-02    3.57748E-03
  0.11095    4.75991E-02    1.73306E-03   -2.55172E-03    1.47460E-05    5.01508E-02    1.73269E-03    6.35903E-04    3.60522E-03    4.95149E-02    3.60097E-03
  0.11100    4.76574E-02    1.73270E-03   -2.55472E-03    1.47582E-05    5.02121E-02    1.73234E-03    6.50317E-04    3.64626E-03    4.95618E-02    3.62080E-03
  0.11105    4.77120E-02    1.73256E-03   -2.55771E-03    1.47693E-05    5.02697E-02    1.73221E-03    6.47649E-04    3.63696E-03    4.96221E-02    3.61755E-03
  0.11110    4.77664E-02    1.73236E-03   -2.56066E-03    1.47832E-05    5.03271E-02    1.73203E-03    6.50275E-04    3.64384E-03    4.96768E-02    3.63601E-03
  0.11115    4.78220E-02    1.73175E-03   -2.56362E-03    1.47969E-05    5.03856E-02    1.73141E-03    6.45524E-04    3.63031E-03    4.97401E-02    3.60080E-03
  0.11120    4.78779E-02    1.73125E-03   -2.56659E-03    1.48095E-05    5.04445E-02    1.73091E-03    6.61645E-04    3.67195E-03    4.97829E-02    3.68482E-03
  0.11125    4.79362E-02    1.73136E-03   -2.56957E-03    1.48225E-05    5.05058E-02    1.73102E-03    6.87881E-04    3.74288E-03    4.98179E-02    3.75129E-03
  0.11130    4.80009E-02    1.73210E-03   -2.57261E-03    1.48382E-05    5.05735E-02    1.73176E-03    6.76486E-04    3.71279E-03    4.98970E-02    3.72462E-03
  0.11135    4.80657E-02    1.73293E-03   -2.57563E-03    1.48590E-05    5.06413E-02    1.73260E-03    6.46987E-04    3.62789E-03    4.99943E-02    3.65418E-03
  0.11140    4.81240E-02    1.73346E-03   -2.57861E-03    1.48836E-05    5.07026E-02    1.73314E-03    6.42345E-04    3.61628E-03    5.00603E-02    3.65878E-03
  0.11145    4.81821E-02    1.73396E-03   -2.58161E-03    1.49074E-05    5.07637E-02    1.73365E-03    6.38523E-04    3.60492E-03    5.01252E-02    3.65756E-03
  0.11150    4.82449E-02    1.73465E-03   -2.58462E-03    1.49305E-05    5.08295E-02    1.73435E-03    6.19842E-04    3.54970E-03    5.02097E-02    3.60188E-03
  0.11155    4.83093E-02    1.73547E-03   -2.58766E-03    1.49534E-05    5.08970E-02    1.73517E-03    6.00935E-04    3.49389E-03    5.02960E-02    3.57854E-03
  0.11160    4.83766E-02    1.73680E-03   -2.59070E-03    1.49745E-05    5.09673E-02    1.73651E-03    6.18141E-04    3.54225E-03    5.03492E-02    3.61487E-03
  0.11165    4.84456E-02    1.73839E-03   -2.59370E-03    1.49965E-05    5.10393E-02    1.73811E-03    6.07644E-04    3.51084E-03    5.04316E-02    3.62263E-03
  0.11170    4.85122E-02    1.73981E-03   -2.59669E-03    1.50188E-05    5.11089E-02    1.73954E-03    6.06325E-04    3.50820E-03    5.05025E-02    3.61063E-03
  0.11175    4.85794E-02    1.74102E-03   -2.59967E-03    1.50419E-05    5.11790E-02    1.74076E-03    6.26356E-04    3.56758E-03    5.05527E-02    3.64999E-03
  0.11180    4.86469E-02    1.74214E-03   -2.60265E-03    1.50660E-05    5.12495E-02    1.74188E-03    5.98414E-04    3.48630E-03    5.06511E-02    3.56555E-03
  0.11185    4.87155E-02    1.74324E-03   -2.60563E-03    1.50902E-05    5.13212E-02    1.74298E-03    5.62055E-04    3.37567E-03    5.07591E-02    3.53550E-03
  0.11190    4.87852E-02    1.74409E-03   -2.60859E-03    1.51172E-05    5.13937E-02    1.74383E-03    5.85659E-04    3.44687E-03    5.08081E-02    3.60738E-03
  0.11195    4.88527E-02    1.74489E-03   -2.61156E-03    1.51483E-05    5.14643E-02    1.74462E-03    5.96287E-04    3.47759E-03    5.08680E-02    3.65914E-03
  0.11200    4.89157E-02    1.74570E-03   -2.61455E-03    1.51789E-05    5.15303E-02    1.74543E-03    5.96505E-04    3.47994E-03    5.09337E-02    3.67841E-03
  0.11205    4.89807E-02    1.74668E-03   -2.61752E-03    1.52065E-05    5.15982E-02    1.74641E-03    6.15936E-04    3.53644E-03    5.09823E-02    3.74763E-03
  0.11210    4.90521E-02    1.74802E-03   -2.62046E-03    1.52330E-05    5.16726E-02    1.74774E-03    6.34300E-04    3.58713E-03    5.10383E-02    3.78601E-03
  0.11215    4.91267E-02    1.74935E-03   -2.62338E-03    1.52612E-05    5.17501E-02    1.74908E-03    6.37510E-04    3.59662E-03    5.11126E-02    3.74104E-03
  0.11220    4.91987E-02    1.75027E-03   -2.62628E-03    1.52890E-05    5.18250E-02    1.75000E-03    6.28517E-04    3.57176E-03    5.11965E-02    3.70540E-03
  0.11225    4.92680E-02    1.75089E-03   -2.62924E-03    1.53163E-05    5.18973E-02    1.75062E-03    6.21009E-04    3.55035E-03    5.12762E-02    3.71104E-03
